ID,Sales
T1198502,26674.123
T1198503,43903.746
T1198504,41295.59
T1198505,61198.797
T1198506,46858.39
T1198507,26853.775
T1198508,24592.443
T1198509,29666.896
T1198510,14972.965
T1198511,45462.773
T1198512,35168.03
T1198513,41149.984
T1198514,52462.34
T1198515,67642.92
T1198516,45831.324
T1198517,34908.613
T1198518,25272.086
T1198519,38207.992
T1198520,54723.547
T1198521,34547.008
T1198522,47209.863
T1198523,24790.291
T1198524,20340.223
T1198525,34322.7
T1198526,56886.195
T1198527,30653.777
T1198528,61099.37
T1198529,48414.508
T1198530,46246.277
T1198531,42175.65
T1198532,59014.703
T1198533,42093.465
T1198534,59475.66
T1198535,32920.1
T1198536,41341.7
T1198537,33703.85
T1198538,21316.744
T1198539,38901.145
T1198540,48678.848
T1198541,30052.268
T1198542,62164.504
T1198543,39615.207
T1198544,36723.64
T1198545,41279.625
T1198546,51177.785
T1198547,55447.402
T1198548,47763.273
T1198549,48682.754
T1198550,26460.713
T1198551,25541.598
T1198552,59543.344
T1198553,64888.92
T1198554,25657.994
T1198555,24759.285
T1198556,34055.457
T1198557,36454.92
T1198558,38599.67
T1198559,55440.285
T1198560,58474.457
T1198561,28710.465
T1198562,46253.902
T1198563,41154.246
T1198564,38788.812
T1198565,59576.715
T1198566,48678.848
T1198567,36670.914
T1198568,37874.94
T1198569,35158.656
T1198570,35849.605
T1198571,36723.64
T1198572,25656.744
T1198573,75900.625
T1198574,29152.912
T1198575,62387.23
T1198576,28109.746
T1198577,32988.367
T1198578,37301.473
T1198579,40958.94
T1198580,30941.121
T1198581,44937.24
T1198582,34055.457
T1198583,53000.25
T1198584,22652.963
T1198585,34191.723
T1198586,19877.283
T1198587,46677.664
T1198588,32323.842
T1198589,67172.61
T1198590,38901.145
T1198591,24592.443
T1198592,40745.703
T1198593,31418.865
T1198594,51752.047
T1198595,58038.004
T1198596,33095.53
T1198597,48928.746
T1198598,44702.156
T1198599,32308.97
T1198600,46856.312
T1198601,33311.14
T1198602,24759.285
T1198603,35842.965
T1198604,41332.62
T1198605,59543.344
T1198606,71316.43
T1198607,37802.98
T1198608,41107.504
T1198609,41149.984
T1198610,27674.4
T1198611,27159.852
T1198612,118957.69
T1198613,43341.043
T1198614,48682.754
T1198615,38638.465
T1198616,38345.887
T1198617,39615.207
T1198618,25272.086
T1198619,50632.773
T1198620,59497.266
T1198621,45561.23
T1198622,34322.7
T1198623,50698.91
T1198624,33008.79
T1198625,38391.656
T1198626,41341.7
T1198627,28969.584
T1198628,53859.266
T1198629,42175.65
T1198630,20340.223
T1198631,42597.74
T1198632,35600.59
T1198633,39190.887
T1198634,42662.67
T1198635,41295.59
T1198636,40797.75
T1198637,65140.902
T1198638,26674.123
T1198639,41097.24
T1198640,54778.84
T1198641,53467.758
T1198642,39356.61
T1198643,44662.246
T1198644,68620.21
T1198645,64694.65
T1198646,79380.1
T1198647,44482.83
T1198648,29788.844
T1198649,33302.195
T1198650,82524.164
T1198651,38196.19
T1198652,67795.64
T1198653,70995.24
T1198654,20342.346
T1198655,40214.754
T1198656,46994.773
T1198657,47408.8
T1198658,73719.945
T1198659,35413.684
T1198660,47790.87
T1198661,29248.098
T1198662,23917.602
T1198663,54343.26
T1198664,27359.4
T1198665,34164.453
T1198666,38210.95
T1198667,45269.66
T1198668,45462.773
T1198669,36832.734
T1198670,40981.74
T1198671,35914.246
T1198672,38342.02
T1198673,50745.207
T1198674,29472.309
T1198675,47814.914
T1198676,28805.557
T1198677,60884.387
T1198678,58531.28
T1198679,81019.59
T1198680,53075.375
T1198681,59187.676
T1198682,42162.28
T1198683,41718.047
T1198684,43903.746
T1198685,47363.074
T1198686,46858.39
T1198687,26853.775
T1198688,65239.17
T1198689,32603.793
T1198690,44826.47
T1198691,56613.43
T1198692,57698.84
T1198693,39058.78
T1198694,14972.965
T1198695,43116.48
T1198696,29666.896
T1198697,40738.44
T1198698,37551.52
T1198699,57364.434
T1198700,61198.797
T1198701,47403.605
T1198702,39582.35
T1198703,28278.652
T1198704,35168.03
T1198705,41323.883
T1198706,34200.992
T1198707,55520.215
T1198708,57058.01
T1198709,45510.22
T1198710,31516.475
T1198711,34547.008
T1198712,45831.324
T1198713,51527.87
T1198714,22610.117
T1198715,36454.92
T1198716,25657.994
T1198717,61685.57
T1198718,82798.78
T1198719,40657.816
T1198720,34267.992
T1198721,38946.01
T1198722,49715.008
T1198723,58400.73
T1198724,35587.363
T1198725,33947.277
T1198726,47209.863
T1198727,48414.508
T1198728,39411.79
T1198729,35284.55
T1198730,39892.953
T1198731,61710.32
T1198732,75568.164
T1198733,52462.34
T1198734,50219.375
T1198735,60698.23
T1198736,38651.086
T1198737,62247.977
T1198738,90922.21
T1198739,67642.92
T1198740,35232.844
T1198741,64888.92
T1198742,26460.713
T1198743,38968.805
T1198744,34908.613
T1198745,30653.777
T1198746,21316.744
T1198747,34689.457
T1198748,21684.215
T1198749,56776.332
T1198750,69555.18
T1198751,62164.504
T1198752,41279.625
T1198753,51177.785
T1198754,51977.188
T1198755,30052.268
T1198756,26424.756
T1198757,46246.277
T1198758,42093.465
T1198759,32920.1
T1198760,40974.695
T1198761,33703.85
T1198762,58474.457
T1198763,42542.957
T1198764,65774.65
T1198765,36159.363
T1198766,59475.66
T1198767,52934.4
T1198768,28067.496
T1198769,70306.3
T1198770,29187.986
T1198771,46580.41
T1198772,25986.338
T1198773,53893.195
T1198774,63623.254
T1198775,40866.664
T1198776,58813.934
T1198777,103175.85
T1198778,37394.066
T1198779,30853.658
T1198780,26159.76
T1198781,73740.22
T1198782,33535.74
T1198783,20572.02
T1198784,36871.484
T1198785,59014.703
T1198786,37593.637
T1198787,24790.291
T1198788,53014.426
T1198789,25628.48
T1198790,48167.555
T1198791,58607.76
T1198792,36114.406
T1198793,31797.83
T1198794,43376.71
T1198795,43073.727
T1198796,63339.723
T1198797,35964.37
T1198798,19256.83
T1198799,20713.133
T1198800,26991.217
T1198801,41952.727
T1198802,54702.348
T1198803,38378.812
T1198804,52964.145
T1198805,32350.92
T1198806,36972.734
T1198807,80391.61
T1198808,54723.547
T1198809,49320.62
T1198810,38207.992
T1198811,56886.195
T1198812,42738.56
T1198813,55440.285
T1198814,32791.457
T1198815,29748.42
T1198816,45220.164
T1198817,47763.273
T1198818,55447.402
T1198819,32949.695
T1198820,55661.348
T1198821,38599.67
T1198822,36775.42
T1198823,25541.598
T1198824,36770.906
T1198825,61099.37
T1198826,65261.01
T1198827,73202.484
T1198828,29398.512
T1198829,47989.434
T1198830,51120.17
T1198831,32966.66
T1198832,36070.812
T1198833,34235.23
T1198834,23375.312
T1198835,57453.832
T1198836,58202.445
T1198837,52437.336
T1198838,82808.63
T1198839,49000.41
T1198840,36851.344
T1198841,48423.723
T1198842,39172.684
T1198843,34117.836
T1198844,58243.652
T1198845,48461.375
T1198846,38030.66
T1198847,35317.914
T1198848,58345.2
T1198849,33669.395
T1198850,57304.64
T1198851,36495.37
T1198852,83129.8
T1198853,34418.33
T1198854,56336.848
T1198855,42698.42
T1198856,53747.613
T1198857,25180.627
T1198858,65649.27
T1198859,69018.305
T1198860,21365.127
T1198861,31745.732
T1198862,59004.746
T1198863,56864.57
T1198864,61855.434
T1198865,49769.86
T1198866,30247.514
T1198867,30163.871
T1198868,66554.63
T1198869,40629.72
T1198870,33903.008
T1198871,39539.55
T1198872,37595.75
T1198873,69352.164
T1198874,40841.562
T1198875,30589.29
T1198876,31548.299
T1198877,42439.875
T1198878,77083.664
T1198879,59540.562
T1198880,33217.094
T1198881,29839.117
T1198882,43231.57
T1198883,44802.117
T1198884,32411.172
T1198885,29564.088
T1198886,40946.35
T1198887,34824.4
T1198888,47653.438
T1198889,23216.553
T1198890,53622.816
T1198891,44742.47
T1198892,33812.477
T1198893,31792.191
T1198894,34752.25
T1198895,40785.992
T1198896,68983.9
T1198897,47970.848
T1198898,68007.766
T1198899,32042.436
T1198900,47635.082
T1198901,28564.537
T1198902,29554.95
T1198903,28487.023
T1198904,50415.48
T1198905,35721.723
T1198906,30364.35
T1198907,49860.4
T1198908,49710.074
T1198909,40129.215
T1198910,21804.547
T1198911,40027.668
T1198912,59959.19
T1198913,47579.92
T1198914,46709.844
T1198915,35104.53
T1198916,63243.207
T1198917,33503.473
T1198918,36944.207
T1198919,41034.41
T1198920,25491.432
T1198921,60682.547
T1198922,49657.35
T1198923,47535.78
T1198924,33216.863
T1198925,21528.035
T1198926,32323.842
T1198927,49769.86
T1198928,35317.914
T1198929,53859.266
T1198930,32308.97
T1198931,63623.254
T1198932,44898.863
T1198933,35914.246
T1198934,42977.902
T1198935,58258.4
T1198936,38788.812
T1198937,41332.62
T1198938,33008.79
T1198939,25945.469
T1198940,51977.188
T1198941,35808.934
T1198942,45104.402
T1198943,44702.156
T1198944,32949.695
T1198945,35232.844
T1198946,40783.41
T1198947,42597.74
T1198948,42388.457
T1198949,26424.756
T1198950,42542.957
T1198951,65774.65
T1198952,34824.4
T1198953,40974.695
T1198954,52437.336
T1198955,30577.41
T1198956,63243.207
T1198957,37593.637
T1198958,80391.61
T1198959,46919.797
T1198960,48423.723
T1198961,35842.965
T1198962,49000.41
T1198963,59540.562
T1198964,49320.62
T1198965,33311.14
T1198966,57974.68
T1198967,49860.4
T1198968,49557.965
T1198969,37802.98
T1198970,25180.627
T1198971,69555.18
T1198972,61507.62
T1198973,59019.082
T1198974,30853.658
T1198975,29788.844
T1198976,25656.744
T1198977,38968.805
T1198978,90922.21
T1198979,48253.094
T1198980,47363.074
T1198981,46253.902
T1198982,59576.715
T1198983,60698.23
T1198984,40797.75
T1198985,25491.432
T1198986,47535.78
T1198987,31516.475
T1198988,50219.375
T1198989,57058.01
T1198990,40946.35
T1198991,36495.37
T1198992,32603.793
T1198993,33669.395
T1198994,60682.547
T1198995,41097.24
T1198996,35284.55
T1198997,44742.47
T1198998,48928.746
T1198999,36770.906
T1199000,35587.363
T1199001,40129.215
T1199002,79380.1
T1199003,49715.008
T1199004,64694.65
T1199005,43633.758
T1199006,35158.656
T1199007,49851.715
T1199008,61685.57
T1199009,22610.117
T1199010,47635.082
T1199011,51527.87
T1199012,39356.61
T1199013,41154.246
T1199014,39411.79
T1199015,51223.215
T1199016,42062.316
T1199017,42162.28
T1199018,81019.59
T1199019,65140.902
T1199020,21684.215
T1199021,33217.094
T1199022,32791.457
T1199023,35413.684
T1199024,26991.217
T1199025,40841.562
T1199026,40214.754
T1199027,75900.625
T1199028,57698.84
T1199029,66554.63
T1199030,62387.23
T1199031,43073.727
T1199032,58607.76
T1199033,31745.732
T1199034,61402.387
T1199035,55572.31
T1199036,31887.201
T1199037,52964.145
T1199038,28547.824
T1199039,36775.42
T1199040,29839.117
T1199041,37551.52
T1199042,34117.836
T1199043,38210.95
T1199044,58595.297
T1199045,32525.344
T1199046,32867.156
T1199047,34821.34
T1199048,65239.17
T1199049,22652.963
T1199050,57364.434
T1199051,55520.215
T1199052,40958.94
T1199053,38342.02
T1199054,34235.23
T1199055,23917.602
T1199056,47403.605
T1199057,29248.098
T1199058,48461.375
T1199059,42698.42
T1199060,36851.344
T1199061,39539.55
T1199062,28278.652
T1199063,65261.01
T1199064,44482.83
T1199065,53467.758
T1199066,47970.848
T1199067,91855.34
T1199068,82524.164
T1199069,33812.477
T1199070,23216.553
T1199071,47653.438
T1199072,46709.844
T1199073,57304.64
T1199074,49657.35
T1199075,33302.195
T1199076,33503.473
T1199077,41107.504
T1199078,118957.69
T1199079,41034.41
T1199080,58345.2
T1199081,31418.865
T1199082,83129.8
T1199083,38638.465
T1199084,56336.848
T1199085,52694.992
T1199086,58243.652
T1199087,49594.516
T1199088,51837.3
T1199089,47579.92
T1199090,30364.35
T1199091,50415.48
T1199092,34055.457
T1199093,34908.613
T1199094,37539.195
T1199095,61396.953
T1199096,47209.863
T1199097,34547.008
T1199098,45831.324
T1199099,48678.848
T1199100,36454.92
T1199101,25657.994
T1199102,62336.523
T1199103,40657.816
T1199104,28710.465
T1199105,40981.74
T1199106,34267.992
T1199107,38946.01
T1199108,72759.05
T1199109,58400.73
T1199110,46039.105
T1199111,32988.367
T1199112,34689.457
T1199113,59959.19
T1199114,42439.875
T1199115,49710.074
T1199116,40745.703
T1199117,45561.23
T1199118,33095.53
T1199119,82808.63
T1199120,38345.887
T1199121,66081.484
T1199122,44662.246
T1199123,68620.21
T1199124,43231.57
T1199125,23375.312
T1199126,36670.914
T1199127,57453.832
T1199128,34418.33
T1199129,29564.088
T1199130,32411.172
T1199131,53239.934
T1199132,46752.395
T1199133,31792.191
T1199134,33216.863
T1199135,48799.254
T1199136,36944.207
T1199137,53622.816
T1199138,34191.723
T1199139,32042.436
T1199140,68007.766
T1199141,44937.24
T1199142,29554.95
T1199143,21804.547
T1199144,35721.723
T1199145,38391.656
T1199146,43722.973
T1199147,64888.92
T1199148,37595.75
T1199149,67795.64
T1199150,72354.28
T1199151,57751.95
T1199152,47989.434
T1199153,29398.512
T1199154,73202.484
T1199155,40629.72
T1199156,53747.613
T1199157,43341.043
T1199158,46856.312
T1199159,77083.664
T1199160,30589.29
T1199161,28969.584
T1199162,71316.43
T1199163,69352.164
T1199164,44802.117
T1199165,69018.305
T1199166,30163.871
T1199167,30247.514
T1199168,46994.773
T1199169,61855.434
T1199170,65649.27
T1199171,35104.53
T1199172,59004.746
T1199173,34164.453
T1199174,56864.57
T1199175,33903.008
T1199176,26460.713
T1199177,47408.8
T1199178,67642.92
T1199179,41341.7
T1199180,20340.223
T1199181,59475.66
T1199182,82335.805
T1199183,42175.65
T1199184,24790.291
T1199185,56886.195
T1199186,54723.547
T1199187,36152.16
T1199188,38207.992
T1199189,47763.273
T1199190,24759.285
T1199191,55440.285
T1199192,25541.598
T1199193,45220.164
T1199194,59543.344
T1199195,55447.402
T1199196,55661.348
T1199197,41149.984
T1199198,54955.98
T1199199,36972.734
T1199200,32350.92
T1199201,35600.59
T1199202,38378.812
T1199203,48167.555
T1199204,58474.457
T1199205,37103.957
T1199206,33703.85
T1199207,56364.15
T1199208,70306.3
T1199209,46580.41
T1199210,61099.37
T1199211,25986.338
T1199212,53893.195
T1199213,50698.91
T1199214,40866.664
T1199215,58813.934
T1199216,103175.85
T1199217,26159.76
T1199218,59497.266
T1199219,50632.773
T1199220,73740.22
T1199221,28067.496
T1199222,36871.484
T1199223,70995.24
T1199224,62164.504
T1199225,52934.4
T1199226,41279.625
T1199227,39615.207
T1199228,25272.086
T1199229,44236.85
T1199230,30052.268
T1199231,46246.277
T1199232,36159.363
T1199233,32920.1
T1199234,26713.547
T1199235,51177.785
T1199236,47790.87
T1199237,50745.207
T1199238,29472.309
T1199239,38196.19
T1199240,60884.387
T1199241,81019.32
T1199242,67172.61
T1199243,28109.746
T1199244,58531.28
T1199245,58246.5
T1199246,53075.375
T1199247,59187.676
T1199248,41718.047
T1199249,34200.992
T1199250,43903.746
T1199251,24592.443
T1199252,45510.22
T1199253,46677.664
T1199254,61710.32
T1199255,39892.953
T1199256,29152.912
T1199257,52462.34
T1199258,31797.83
T1199259,99685.38
T1199260,38651.086
T1199261,21316.744
T1199262,36723.64
T1199263,26853.775
T1199264,44826.47
T1199265,66855.44
T1199266,41323.883
T1199267,63339.723
T1199268,35964.37
T1199269,43376.71
T1199270,56613.43
T1199271,73719.945
T1199272,20713.133
T1199273,41952.727
T1199274,54702.348
T1199275,54343.26
T1199276,56776.332
T1199277,39058.78
T1199278,62247.977
T1199279,45269.66
T1199280,45462.773
T1199281,43116.48
T1199282,29666.896
T1199283,41295.59
T1199284,54778.84
T1199285,40738.44
T1199286,61198.797
T1199287,26674.123
T1199288,27027.398
T1199289,45866.305
T1199290,39582.35
T1199291,53239.934
T1199292,48167.555
T1199293,38345.887
T1199294,63339.723
T1199295,26991.217
T1199296,43341.043
T1199297,39058.78
T1199298,29666.896
T1199299,29408.98
T1199300,59187.676
T1199301,46453.246
T1199302,36972.734
T1199303,44826.47
T1199304,34164.453
T1199305,41952.727
T1199306,51837.3
T1199307,46580.41
T1199308,24790.291
T1199309,40783.41
T1199310,61402.387
T1199311,45269.66
T1199312,37593.637
T1199313,66855.44
T1199314,40974.695
T1199315,69555.18
T1199316,38196.19
T1199317,55440.285
T1199318,25884.79
T1199319,29152.912
T1199320,40866.664
T1199321,28067.496
T1199322,69445.94
T1199323,41279.625
T1199324,46246.277
T1199325,40745.703
T1199326,33703.85
T1199327,35232.844
T1199328,61710.32
T1199329,33903.008
T1199330,28278.652
T1199331,23375.312
T1199332,57751.95
T1199333,29564.088
T1199334,33216.863
T1199335,68007.766
T1199336,52694.992
T1199337,21804.547
T1199338,53747.613
T1199339,34191.723
T1199340,33503.473
T1199341,46994.773
T1199342,41107.504
T1199343,35600.59
T1199344,28969.584
T1199345,23216.553
T1199346,45561.23
T1199347,44662.246
T1199348,35104.53
T1199349,25036.951
T1199350,30589.29
T1199351,26460.713
T1199352,47209.863
T1199353,53622.816
T1199354,40657.816
T1199355,46039.105
T1199356,59959.19
T1199357,32411.172
T1199358,47579.92
T1199359,33812.477
T1199360,66081.484
T1199361,49657.35
T1199362,58345.2
T1199363,49594.516
T1199364,59004.746
T1199365,47989.434
T1199366,40629.72
T1199367,30247.514
T1199368,38651.086
T1199369,57698.84
T1199370,36770.906
T1199371,42175.65
T1199372,28570.83
T1199373,48461.375
T1199374,37103.957
T1199375,55447.402
T1199376,38207.992
T1199377,58474.457
T1199378,30052.268
T1199379,62247.977
T1199380,36159.363
T1199381,48669.957
T1199382,65261.01
T1199383,54936.3
T1199384,49557.965
T1199385,26424.756
T1199386,46752.395
T1199387,80391.61
T1199388,36871.484
T1199389,32949.695
T1199390,40738.44
T1199391,56613.43
T1199392,45104.402
T1199393,82808.63
T1199394,33302.195
T1199395,83129.8
T1199396,35483.8
T1199397,46709.844
T1199398,47970.848
T1199399,42439.875
T1199400,69018.305
T1199401,34267.992
T1199402,34547.008
T1199403,61099.37
T1199404,64888.92
T1199405,52462.34
T1199406,26853.775
T1199407,47763.273
T1199408,58531.28
T1199409,52964.145
T1199410,28237.398
T1199411,28547.824
T1199412,28358.69
T1199413,31887.201
T1199414,33217.094
T1199415,55572.31
T1199416,34235.23
T1199417,33669.395
T1199418,35842.965
T1199419,25491.432
T1199420,59540.562
T1199421,47635.082
T1199422,38391.656
T1199423,49851.715
T1199424,39411.79
T1199425,70995.24
T1199426,60698.23
T1199427,57058.01
T1199428,58595.297
T1199429,40129.215
T1199430,23917.602
T1199431,35317.914
T1199432,34824.4
T1199433,65239.17
T1199434,44898.863
T1199435,24055.03
T1199436,38968.805
T1199437,61685.57
T1199438,32435.18
T1199439,43633.758
T1199440,68368.05
T1199441,41154.246
T1199442,36495.37
T1199443,29839.117
T1199444,31745.732
T1199445,39356.61
T1199446,49000.41
T1199447,63243.207
T1199448,35914.246
T1199449,65140.902
T1199450,33311.14
T1199451,50415.48
T1199452,35587.363
T1199453,34055.457
T1199454,99685.38
T1199455,45510.22
T1199456,31726.121
T1199457,22610.117
T1199458,53075.375
T1199459,29472.309
T1199460,34200.992
T1199461,90922.21
T1199462,41323.883
T1199463,51223.215
T1199464,30922.686
T1199465,56776.332
T1199466,20713.133
T1199467,40946.35
T1199468,43376.71
T1199469,38378.812
T1199470,61198.797
T1199471,60315.54
T1199472,37539.195
T1199473,31516.475
T1199474,44802.117
T1199475,77083.664
T1199476,29398.512
T1199477,58607.76
T1199478,72354.28
T1199479,58243.652
T1199480,21684.215
T1199481,56336.848
T1199482,41034.41
T1199483,47653.438
T1199484,47403.605
T1199485,91855.34
T1199486,30364.35
T1199487,62604.953
T1199488,27457.035
T1199489,58400.73
T1199490,25657.994
T1199491,36851.344
T1199492,45220.164
T1199493,54723.547
T1199494,82335.805
T1199495,52437.336
T1199496,57364.434
T1199497,55520.215
T1199498,32525.344
T1199499,42388.457
T1199500,42162.28
T1199501,50219.375
T1199502,25180.627
T1199503,35284.55
T1199504,51527.87
T1199505,49715.008
T1199506,66554.63
T1199507,42062.316
T1199508,44742.47
T1199509,42698.42
T1199510,73202.484
T1199511,47535.78
T1199512,28263.193
T1199513,59019.082
T1199514,43073.727
T1199515,25945.469
T1199516,33470.203
T1199517,32920.1
T1199518,51177.785
T1199519,49769.86
T1199520,52934.4
T1199521,73740.22
T1199522,103175.85
T1199523,36909.125
T1199524,53893.195
T1199525,70306.3
T1199526,57974.68
T1199527,63623.254
T1199528,46919.797
T1199529,51977.188
T1199530,58396.57
T1199531,48137.785
T1199532,49320.62
T1199533,33765.73
T1199534,72759.05
T1199535,61855.434
T1199536,43722.973
T1199537,48928.746
T1199538,41718.047
T1199539,59576.715
T1199540,22652.963
T1199541,50745.207
T1199542,62387.23
T1199543,61507.62
T1199544,41097.24
T1199545,31418.865
T1199546,32323.842
T1199547,75900.625
T1199548,27027.398
T1199549,34821.34
T1199550,35418.652
T1199551,48800.914
T1199552,54702.348
T1199553,45866.305
T1199554,38210.95
T1199555,39892.953
T1199556,35413.684
T1199557,39018.04
T1199558,24592.443
T1199559,81019.32
T1199560,26674.123
T1199561,38946.01
T1199562,39770.207
T1199563,26713.547
T1199564,36454.92
T1199565,59543.344
T1199566,41341.7
T1199567,39615.207
T1199568,34908.613
T1199569,59497.266
T1199570,53859.266
T1199571,21316.744
T1199572,32308.97
T1199573,42597.74
T1199574,48253.094
T1199575,32867.156
T1199576,31797.83
T1199577,40214.754
T1199578,82524.164
T1199579,118957.69
T1199580,26159.76
T1199581,33095.53
T1199582,71316.43
T1199583,35807.176
T1199584,25986.338
T1199585,68620.21
T1199586,36670.914
T1199587,42977.902
T1199588,44937.24
T1199589,35721.723
T1199590,32042.436
T1199591,30577.41
T1199592,31792.191
T1199593,34418.33
T1199594,42542.957
T1199595,62164.504
T1199596,56864.57
T1199597,32988.367
T1199598,43497.71
T1199599,37802.98
T1199600,44702.156
T1199601,32350.92
T1199602,28519.654
T1199603,50632.773
T1199604,25541.598
T1199605,25272.086
T1199606,20340.223
T1199607,36152.16
T1199608,56886.195
T1199609,41149.984
T1199610,47790.87
T1199611,37360.88
T1199612,59475.66
T1199613,54778.84
T1199614,28109.746
T1199615,56364.15
T1199616,61396.953
T1199617,69352.164
T1199618,34117.836
T1199619,48581.004
T1199620,79380.1
T1199621,58246.5
T1199622,44236.85
T1199623,54955.98
T1199624,38638.465
T1199625,65649.27
T1199626,62336.523
T1199627,67172.61
T1199628,48799.254
T1199629,29248.098
T1199630,58258.4
T1199631,25656.744
T1199632,46067.855
T1199633,46856.312
T1199634,37595.75
T1199635,73719.945
T1199636,40981.74
T1199637,47363.074
T1199638,41332.62
T1199639,38788.812
T1199640,57304.64
T1199641,55661.348
T1199642,53467.758
T1199643,50698.91
T1199644,29554.95
T1199645,41295.59
T1199646,24759.285
T1199647,35158.656
T1199648,40797.75
T1199649,29788.844
T1199650,44849.297
T1199651,39539.55
T1199652,35808.934
T1199653,49243.805
T1199654,29638.654
T1199655,36723.64
T1199656,50698.91
T1199657,56886.195
T1199658,35317.914
T1199659,34824.4
T1199660,69352.164
T1199661,47790.87
T1199662,37360.88
T1199663,59475.66
T1199664,65140.902
T1199665,54778.84
T1199666,44826.47
T1199667,29554.95
T1199668,63243.207
T1199669,56364.15
T1199670,43497.71
T1199671,49000.41
T1199672,41149.984
T1199673,35914.246
T1199674,50632.773
T1199675,20340.223
T1199676,27027.398
T1199677,25491.432
T1199678,34821.34
T1199679,35418.652
T1199680,35842.965
T1199681,50491.95
T1199682,48800.914
T1199683,54702.348
T1199684,33669.395
T1199685,48253.094
T1199686,32867.156
T1199687,34235.23
T1199688,31797.83
T1199689,49839.375
T1199690,44236.85
T1199691,55572.31
T1199692,48799.254
T1199693,37802.98
T1199694,33217.094
T1199695,44702.156
T1199696,32350.92
T1199697,31887.201
T1199698,28519.654
T1199699,78322.25
T1199700,25272.086
T1199701,25541.598
T1199702,23917.602
T1199703,36152.16
T1199704,41332.62
T1199705,29839.117
T1199706,32988.367
T1199707,56864.57
T1199708,61855.434
T1199709,59019.082
T1199710,65239.17
T1199711,44802.117
T1199712,28358.69
T1199713,77083.664
T1199714,29248.098
T1199715,29398.512
T1199716,70353.69
T1199717,33311.14
T1199718,28547.824
T1199719,72354.28
T1199720,58243.652
T1199721,21684.215
T1199722,68049.05
T1199723,56336.848
T1199724,38435.457
T1199725,81155.0
T1199726,49557.965
T1199727,27457.035
T1199728,62604.953
T1199729,71809.35
T1199730,67172.61
T1199731,26424.756
T1199732,91855.34
T1199733,46752.395
T1199734,47403.605
T1199735,47653.438
T1199736,80391.61
T1199737,51665.645
T1199738,30364.35
T1199739,61396.953
T1199740,44898.863
T1199741,43722.973
T1199742,39356.61
T1199743,62164.504
T1199744,82524.164
T1199745,22573.162
T1199746,118957.69
T1199747,26159.76
T1199748,75900.625
T1199749,33095.53
T1199750,47363.074
T1199751,71316.43
T1199752,35807.176
T1199753,49855.188
T1199754,36495.37
T1199755,25986.338
T1199756,68620.21
T1199757,68368.05
T1199758,36670.914
T1199759,24055.03
T1199760,34418.33
T1199761,38968.805
T1199762,31792.191
T1199763,30577.41
T1199764,61685.57
T1199765,42542.957
T1199766,35808.934
T1199767,48581.004
T1199768,32435.18
T1199769,35721.723
T1199770,44937.24
T1199771,43633.758
T1199772,42977.902
T1199773,42439.65
T1199774,59300.61
T1199775,24759.285
T1199776,40129.215
T1199777,49594.516
T1199778,24790.291
T1199779,54955.98
T1199780,59004.746
T1199781,55570.914
T1199782,33703.85
T1199783,53954.312
T1199784,40745.703
T1199785,30247.514
T1199786,30589.29
T1199787,25036.951
T1199788,46246.277
T1199789,35104.53
T1199790,36723.64
T1199791,58345.2
T1199792,53747.613
T1199793,33903.008
T1199794,23375.312
T1199795,69445.94
T1199796,29564.088
T1199797,57751.95
T1199798,28067.496
T1199799,33216.863
T1199800,40866.664
T1199801,68007.766
T1199802,52694.992
T1199803,21804.547
T1199804,46580.41
T1199805,34191.723
T1199806,58246.5
T1199807,53107.88
T1199808,55440.285
T1199809,49657.35
T1199810,51837.3
T1199811,34164.453
T1199812,29408.98
T1199813,46453.246
T1199814,59187.676
T1199815,53467.758
T1199816,22728.43
T1199817,53239.934
T1199818,66855.44
T1199819,43341.043
T1199820,61710.32
T1199821,38651.086
T1199822,39058.78
T1199823,28278.652
T1199824,26460.713
T1199825,41952.727
T1199826,47209.863
T1199827,53622.816
T1199828,66081.484
T1199829,33812.477
T1199830,47579.92
T1199831,36972.734
T1199832,62336.523
T1199833,32411.172
T1199834,29152.912
T1199835,59959.19
T1199836,46039.105
T1199837,38345.887
T1199838,40981.74
T1199839,40657.816
T1199840,63339.723
T1199841,50876.824
T1199842,48167.555
T1199843,32323.842
T1199844,44662.246
T1199845,35232.844
T1199846,34908.613
T1199847,69268.94
T1199848,28237.398
T1199849,70082.914
T1199850,32308.97
T1199851,73719.945
T1199852,30158.105
T1199853,21316.744
T1199854,58595.297
T1199855,42597.74
T1199856,35413.684
T1199857,39892.953
T1199858,57058.01
T1199859,38210.95
T1199860,39615.207
T1199861,60698.23
T1199862,48928.746
T1199863,70995.24
T1199864,41718.047
T1199865,59576.715
T1199866,29638.654
T1199867,39411.79
T1199868,22652.963
T1199869,49851.715
T1199870,50745.207
T1199871,62387.23
T1199872,61507.62
T1199873,38391.656
T1199874,31418.865
T1199875,45866.305
T1199876,41097.24
T1199877,72516.96
T1199878,41341.7
T1199879,59543.344
T1199880,46994.773
T1199881,46856.312
T1199882,25884.79
T1199883,28969.584
T1199884,23216.553
T1199885,45561.23
T1199886,41107.504
T1199887,38196.19
T1199888,69555.18
T1199889,33302.195
T1199890,50415.48
T1199891,40974.695
T1199892,72759.05
T1199893,34055.457
T1199894,39018.04
T1199895,37593.637
T1199896,24592.443
T1199897,26991.217
T1199898,49243.805
T1199899,35600.59
T1199900,36454.92
